,filename,userid,title,rating,content
496,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,편의점 인간,평가함 ★ 3.5,books
497,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,흉가,평가함 ★ 4.0,books
498,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,타이터스 앤드러니커스,평가함 ★ 3.5,books
499,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,케빈에 대하여,평가함 ★ 4.0,books
500,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,라이터 좀 빌립시다,평가함 ★ 3.5,books
501,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,시간의 향기,평가함 ★ 5.0,books
502,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,방랑자들,평가함 ★ 5.0,books
503,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,태고의 시간들,평가함 ★ 4.5,books
504,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,참 괜찮은 눈이 온다,평가함 ★ 3.5,books
505,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,어두운 밤 나는 적막한 집을 나섰다,평가함 ★ 5.0,books
506,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,긴 이별을 위한 짧은 편지,평가함 ★ 4.5,books
507,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,노라,평가함 ★ 3.5,books
508,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,페널티킥 앞에 선 골키퍼의 불안,평가함 ★ 4.5,books
509,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,양들의 침묵,평가함 ★ 4.5,books
510,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,너는 갔어야 했다,평가함 ★ 4.0,books
511,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,인간증발,평가함 ★ 3.0,books
512,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,빙점,평가함 ★ 4.5,books
513,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,시련,평가함 ★ 4.5,books
514,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,불안의 책,평가함 ★ 5.0,books
515,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,빅 슬립,평가함 ★ 3.0,books
516,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,자기만의 방,평가함 ★ 3.5,books
517,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,평범했던 그는 왜 범죄자가 되었을까,평가함 ★ 3.5,books
518,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,성,평가함 ★ 5.0,books
519,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,이것은 물이다,평가함 ★ 4.0,books
520,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,암살자닷컴,평가함 ★ 3.0,books
521,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,오이디푸스 왕 외,평가함 ★ 4.5,books
522,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,예술 분과로서의 살인,평가함 ★ 3.0,books
523,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,아무도 아닌,평가함 ★ 4.0,books
524,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,구의 증명,평가함 ★ 5.0,books
525,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,그 여름의 끝,평가함 ★ 4.5,books
526,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,아우라,평가함 ★ 4.0,books
527,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,뒹구는 돌은 언제 잠 깨는가,평가함 ★ 4.0,books
528,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,폭력이란 무엇인가,평가함 ★ 4.5,books
529,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,적,평가함 ★ 4.0,books
530,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,어디로 갔을까 나의 한쪽은,평가함 ★ 4.0,books
531,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,살인자들과의 인터뷰,평가함 ★ 4.0,books
532,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,내가 너에게 절대로 말하지 않는 것들,평가함 ★ 4.0,books
533,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,에드거 앨런 포 단편선,평가함 ★ 4.0,books
534,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,타인은 지옥이다,평가함 ★ 3.5,books
535,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,인셉션 : 슈팅 스크립트,평가함 ★ 4.0,books
536,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,슬픔을 공부하는 슬픔,평가함 ★ 4.5,books
537,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,작은 공주 세라,평가함 ★ 4.5,books
538,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,왜 나만 우울한 걸까?,평가함 ★ 3.5,books
539,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,소울 반띵,평가함 ★ 3.0,books
540,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,슬픔이여 안녕,평가함 ★ 3.5,books
541,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,죽고 싶은데 살고 싶다,평가함 ★ 3.5,books
542,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,"사람, 장소, 환대",평가함 ★ 3.0,books
543,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,장난감 수리공,평가함 ★ 4.5,books
544,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,범인 없는 살인의 밤,평가함 ★ 3.0,books
545,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,아오이가든,평가함 ★ 4.0,books
546,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,불과 글,평가함 ★ 4.5,books
547,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,내가 싸우듯이,평가함 ★ 3.0,books
548,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,가면의 고백,평가함 ★ 4.5,books
549,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,산 자들,평가함 ★ 4.5,books
550,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,초역 니체의 말 2,평가함 ★ 2.5,books
551,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,영리,평가함 ★ 4.0,books
552,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,영화 마케팅 비즈니스,평가함 ★ 2.5,books
553,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,나는 가해자의 엄마입니다,평가함 ★ 3.5,books
554,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,괴물의 심연,평가함 ★ 3.0,books
555,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,팽이,평가함 ★ 4.5,books
556,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,소설가 구보씨의 일일,평가함 ★ 3.0,books
557,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,갈림길,평가함 ★ 2.5,books
558,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,26년,평가함 ★ 3.5,books
559,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,정신병동 이야기,평가함 ★ 4.5,books
560,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,"문화, 세상을 콜라주하다",평가함 ★ 3.0,books
561,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,대리사회,평가함 ★ 3.5,books
562,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,나이트 워치,평가함 ★ 4.0,books
563,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,토니와 수잔 (영화 포스터 표지),평가함 ★ 4.0,books
564,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,내게 무해한 사람,평가함 ★ 4.0,books
565,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,타인의 얼굴,평가함 ★ 4.5,books
566,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,쇼코의 미소,평가함 ★ 4.0,books
567,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,딸에 대하여,평가함 ★ 4.5,books
568,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,북숍 스토리,평가함 ★ 3.0,books
569,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,우리는 어떻게 괴물이 되어가는가,평가함 ★ 4.0,books
570,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,조제와 호랑이와 물고기들,평가함 ★ 3.5,books
571,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,연쇄 살인마 개구리 남자,평가함 ★ 3.5,books
572,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,창백한 불꽃,평가함 ★ 5.0,books
573,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,톰 소여의 모험,평가함 ★ 3.5,books
574,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,바람의 딸 걸어서 지구 세바퀴 반,평가함 ★ 3.0,books
575,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,나는 형제들에게 전화를 거네,평가함 ★ 4.0,books
576,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,라면을 끓이며,평가함 ★ 3.5,books
577,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,총몽,평가함 ★ 3.0,books
578,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,사채꾼 우시지마,평가함 ★ 4.0,books
579,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,"김아타, 인디아 스케치",평가함 ★ 3.0,books
580,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,"김아타, 뉴욕 스케치",평가함 ★ 3.0,books
581,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,Atta Kim : ON-AIR,평가함 ★ 3.0,books
582,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,시민의 불복종,평가함 ★ 5.0,books
583,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,저녁의 구애,평가함 ★ 4.5,books
584,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,진중권의 미학 오디세이 3,평가함 ★ 3.5,books
585,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,진중권의 미학 오디세이 2,평가함 ★ 3.0,books
586,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,갈매기의 꿈,평가함 ★ 4.0,books
587,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,아내를 모자로 착각한 남자,평가함 ★ 3.5,books
588,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,그리스인 조르바,평가함 ★ 5.0,books
589,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,사랑하라 한번도 상처받지 않은 것처럼,평가함 ★ 3.0,books
590,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,타이거! 타이거!,평가함 ★ 4.0,books
591,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,프로테스탄트 윤리와 자본주의 정신,평가함 ★ 3.0,books
592,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,뤼미에르 피플,평가함 ★ 4.5,books
593,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,나는 입이 없다 그리고 나는 비명을 질러야 한다,평가함 ★ 4.0,books
594,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,정치와 도덕을 말하다,평가함 ★ 4.0,books
595,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,별에서 온 아이,평가함 ★ 4.5,books
596,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,빛과 물질에 관한 이론,평가함 ★ 5.0,books
597,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,세상의 바보들에게 웃으면서 화내는 방법,평가함 ★ 4.0,books
598,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,소멸세계,평가함 ★ 4.0,books
599,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,해가 지는 곳으로,평가함 ★ 4.0,books
600,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,죽여 마땅한 사람들,평가함 ★ 3.0,books
601,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,우체국,평가함 ★ 5.0,books
602,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,데뷔의 순간,평가함 ★ 2.5,books
603,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,지금 우리 학교는,평가함 ★ 3.0,books
604,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,실존주의는 휴머니즘이다,평가함 ★ 5.0,books
605,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,백년을 살아보니,평가함 ★ 3.0,books
606,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,네 이웃의 식탁,평가함 ★ 3.0,books
607,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,체호프 단편선,평가함 ★ 5.0,books
608,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,빛의 호위,평가함 ★ 4.0,books
609,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,살인자의 건강법,평가함 ★ 4.5,books
610,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,뱀과 물,평가함 ★ 4.5,books
611,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,선셋 리미티드,평가함 ★ 5.0,books
612,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,열대야,평가함 ★ 4.5,books
613,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,하워드 필립스 러브크래프트,평가함 ★ 4.0,books
614,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,야시,평가함 ★ 4.5,books
615,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,소프트웨어 객체의 생애 주기,평가함 ★ 4.0,books
616,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,모르는 사람들,평가함 ★ 4.5,books
617,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,당신 인생의 이야기,평가함 ★ 4.0,books
618,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,ZOO,평가함 ★ 4.5,books
619,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,괜찮은 사람,평가함 ★ 4.5,books
620,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,"당선, 합격, 계급",평가함 ★ 4.5,books
621,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,살인출산,평가함 ★ 4.0,books
622,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,정글북,평가함 ★ 4.5,books
623,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,연애의 기억,평가함 ★ 4.0,books
624,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,무의미의 축제,평가함 ★ 3.5,books
625,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,자발적 복종,평가함 ★ 4.5,books
626,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,밝은 방,평가함 ★ 5.0,books
627,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,러브 레플리카,평가함 ★ 4.0,books
628,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,이유,평가함 ★ 4.0,books
629,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,다른 사람,평가함 ★ 4.5,books
630,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,잔혹함에 대하여,평가함 ★ 4.5,books
631,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,픽션들,평가함 ★ 4.5,books
632,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,마쓰모토 세이초 걸작 단편 컬렉션 - 상,평가함 ★ 4.5,books
633,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,내용 없는 인간,평가함 ★ 4.5,books
634,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,아임 소리 마마,평가함 ★ 4.0,books
635,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,사피엔스,평가함 ★ 4.5,books
636,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,제5도살장,평가함 ★ 4.5,books
637,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,정확한 사랑의 실험,평가함 ★ 4.5,books
638,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,대성당,평가함 ★ 4.5,books
639,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,불온한 검은 피,평가함 ★ 3.5,books
640,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,누구,평가함 ★ 4.5,books
641,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,집행인의 귀향,평가함 ★ 3.0,books
642,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,아웃,평가함 ★ 4.5,books
643,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,사회계약론,평가함 ★ 4.5,books
644,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,안녕 주정뱅이,평가함 ★ 4.5,books
645,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,언젠가 세상은 영화가 될 것이다,평가함 ★ 4.0,books
646,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,예감은 틀리지 않는다,평가함 ★ 4.0,books
647,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,이방인,평가함 ★ 5.0,books
648,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,랜트,평가함 ★ 3.0,books
649,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,식물들의 사생활,평가함 ★ 4.5,books
650,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,순간의 꽃,평가함 ★ 4.0,books
651,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,스토리텔링의 비밀,평가함 ★ 3.0,books
652,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,피로사회,평가함 ★ 4.0,books
653,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,잔학기,평가함 ★ 4.0,books
654,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,해뜨기 전이 가장 어둡다,평가함 ★ 4.5,books
655,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,다섯째 아이,평가함 ★ 4.0,books
656,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,살육에 이르는 병,평가함 ★ 4.0,books
657,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,모래의 여자,평가함 ★ 5.0,books
658,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,에브리맨,평가함 ★ 4.0,books
659,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,유토피아,평가함 ★ 4.0,books
660,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,소송,평가함 ★ 5.0,books
661,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,담론,평가함 ★ 5.0,books
662,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,좀비,평가함 ★ 4.0,books
663,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,비둘기,평가함 ★ 5.0,books
664,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,피프티 피플,평가함 ★ 3.5,books
665,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,거미여인의 키스,평가함 ★ 4.0,books
666,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,적의 화장법,평가함 ★ 4.5,books
667,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,"스물아홉 생일, 1년 후 죽기로 결심했다",평가함 ★ 3.0,books
668,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,투명사회,평가함 ★ 5.0,books
669,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,내 문장이 그렇게 이상한가요?,평가함 ★ 3.5,books
670,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,눈물은 힘이 세다,평가함 ★ 4.0,books
671,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,독재자,평가함 ★ 3.5,books
672,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,사랑을 선택하는 특별한 기준,평가함 ★ 4.5,books
673,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,당신 옆을 스쳐간 그 소녀의 이름은,평가함 ★ 5.0,books
674,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,1984,평가함 ★ 5.0,books
